,Thực tế,Dự đoán,MAPE
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,575.2,594.9136666666666,0.03512770254217131
111,657.99,715.2113333333332,0.08885438179681855
112,863.16,895.0609999999999,0.037567713976164624
113,833.4,660.8606666666668,0.21056789520787547
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,235.58,213.6339999999999,0.09904323494900312
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,216.73,348.82666666666665,0.65158914155116
120,551.84,563.2040000000001,0.02112896028558685
121,105.17,120.09766666666671,0.16373441556067467
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,434.7,418.1686666666667,0.039294826083511515
125,0.0,0.0,0.0
126,0.0,155.65999999999997,11.118571428571427
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,147.67,256.8229999999999,0.8165856213062014
130,905.38,653.0423333333334,0.2830865250136491
131,96.98,103.77033333333333,0.0818309632843254
132,582.56,948.4544444444443,0.6435458780857684
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,894.34,674.4313333333337,0.24979969860129764
137,0.0,0.0,0.0
138,570.91,397.6766666666667,0.3110616317418134
139,319.82,429.19066666666663,0.3576308503912976
140,69.97,62.913333333333334,0.1260794473229706
141,828.99,635.1873333333333,0.23779760078855777
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,24.24,47.60066666666667,2.2813151041666675
145,530.25,519.7776666666667,0.020285391444713353
146,0.0,0.0,0.0
147,6.73,6.099333333333333,0.08674919761577268
148,76.61,93.64219999999999,0.27203641590800176
149,267.0,242.99433333333337,0.09488405797101433
150,115.99,257.01666666666665,1.38274994280485
151,52.32,75.02766666666668,0.5925800278357691
152,54.56,48.75833333333335,0.14303911900065716
153,439.25,444.03833333333336,0.011260043111895015
154,37.7,162.90033333333335,5.282714486638537
155,0.0,0.0,0.0
156,616.0,687.6393333333333,0.11900221483942408
157,713.14,757.2936666666665,0.06315425618140355
158,545.24,783.4093333333333,0.44832718419797696
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,274.77,293.4,0.07144226713195535
163,389.34,508.478,0.31741354505248587
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,492.73,521.5806666666666,0.060265006719166535
168,63.12,63.84866666666667,0.014834419109663459
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,55.63,64.26033333333334,0.20731043318119943
172,57.66,43.41133333333334,0.3263551687280499
173,102.74,90.13333333333331,0.14206295545037959
174,444.67,487.0596666666667,0.09842725675497875
175,0.0,0.0,0.0
176,929.51,947.0046666666668,0.019109203249190975
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,212.96,197.74766666666665,0.07645925479158304
180,1043.23,958.8573333333333,0.08197649375423059
181,832.26,741.8100000000001,0.11053943734265384
182,0.0,0.0,0.0
183,200.44,219.15866666666665,0.1004004863047986
184,0.0,0.03233333333333333,0.0023095238095238095
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.11733333333333333,0.008380952380952381
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,118.43,109.121,0.08914105142200528
192,0.0,0.0,0.0
193,347.73,353.6586666666666,0.017764859816817705
194,0.0,0.0,0.0
195,657.16,704.8989999999999,0.07422569811555432
196,222.25,241.18500000000003,0.0909243697478993
197,22.89,50.08433333333334,3.058980127484065
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,238.76,411.9353333333333,0.7704900041525774
201,127.98,261.9863333333333,1.1757004152775334
202,970.18,885.409,0.08865590160848372
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,871.04,617.667,0.2956373098105105
207,0.0,0.0,0.0
208,0.0,0.0,0.0
209,371.4,238.77800000000008,0.3710744264129824
210,582.86,724.216,0.24848996238090215
211,0.0,0.0,0.0
212,5.09,27.04566666666667,2.4641601197156757
213,0.0,0.0,0.0
214,370.62,324.9660000000002,0.1280186192585941
215,349.24,521.4446666666665,0.5136757745694622
216,0.0,0.0,0.0
217,1043.44,795.7836666666665,0.24057383949849778
218,0.0,0.11733333333333333,0.008380952380952381
219,0.0,0.0,0.0
220,450.37,674.9706666666667,0.5147023550351003
221,0.0,0.0,0.0
222,50.86,87.35400000000003,0.9900705371676622
223,695.21,652.348,0.06292039165602395
224,0.0,0.0,0.0
225,633.75,720.922,0.1406567164179105
226,0.0,0.25,0.017857142857142856
227,0.0,0.0,0.0
228,331.46,486.2813333333333,0.48768768768768767
229,826.45,734.99,0.11257308142039514
230,0.0,0.0,0.0
231,560.62,557.253666666667,0.006158452550826983
232,0.0,0.0,0.0
233,858.58,868.4259999999998,0.011657865447914674
234,0.0,0.0,0.0
235,602.57,404.0679999999999,0.3372614982075201
236,79.92,86.94233333333334,0.10652811488673143
237,0.0,0.0,0.0
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,656.29,627.0523333333333,0.04552097443003419
241,376.52,402.83266666666674,0.07258266210599901
242,0.0,0.027666666666666666,0.001976190476190476
243,0.0,0.0,0.0
244,69.49,77.33233333333332,0.1413287679461764
245,333.29,521.314,0.588881581007861
246,0.0,0.19533333333333333,0.013952380952380952
247,588.81,446.608,0.24738957220646815
248,276.41,128.89533333333333,0.5621533732200247
249,0.0,0.0,0.0
250,12.72,2.62,7.890625000000005
251,6.96,8.397333333333334,0.20416666666666677
252,46.05,44.214333333333336,0.057275091003639984
253,915.43,823.9233333333334,0.10151278154339943
254,3.85,12.612333333333336,0.8632840722495897
255,1.47,50.46533333333335,3.9102420856610816
256,6.09,24.094333333333335,2.276148335440371
257,320.12,160.22366666666667,0.5223322008798292
258,429.0,414.4739999999999,0.03500240963855451
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.0,0.0,0.0
262,78.86,69.1766,0.14929694727104542
263,0.0,0.0,0.0
264,0.0,0.0,0.0
265,944.24,875.862333333333,0.07350540362343802
266,0.0,0.0,0.0
267,0.0,34.809,2.4863571428571425
268,322.26,308.537,0.044517615000324445
269,0.0,0.0,0.0
270,0.0,0.0,0.0
271,736.77,493.59700000000004,0.336445895651452
272,2.52,6.982333333333333,0.3887049941927991
273,0.0,0.0,0.0
274,112.35,203.74800000000005,0.9293136756481958
275,0.0,0.0,0.0
276,10.1,17.04333333333333,1.7803418803418793
277,97.53,368.0246666666668,3.238293627040187
278,141.76,140.48633333333336,0.009969213107910364
279,0.0,0.0,0.0
280,0.0,0.0,0.0
281,0.0,0.0,0.0
282,89.83,50.434999999999995,0.519517341421601
283,239.77,164.835,0.3319085795278381
284,0.0,0.0,0.0
285,304.66,325.90033333333326,0.07307621734443417
286,0.0,0.452,0.032285714285714286
287,664.12,737.238,0.1124684673598721
288,460.0,540.8023333333334,0.1811711509715996
289,0.0,0.0,0.0
290,388.13,417.6690000000001,0.07895383957447973
291,0.0,0.0,0.0
292,47.13,197.84566666666672,4.549220243485261
293,361.44,362.6559999999999,0.0034998848722078476
294,387.02,288.24466666666666,0.26479902775543757
295,0.0,0.0,0.0
296,0.0,0.0,0.0
297,3.28,0.0,0.3059701492537313
298,0.0,0.0,0.0
299,0.0,0.0,0.0
300,0.0,0.0,0.0
301,107.83,73.72033333333333,0.3635262353902448
302,807.81,876.6086666666665,0.086668934211797
303,0.0,0.0,0.0
304,15.73,18.909000000000006,1.8375722543352628
305,307.79,467.45233333333334,0.5434573448154577
306,0.0,0.0,0.0
307,595.97,818.6776666666668,0.38267894679565406
308,488.57,468.9040000000001,0.04143961902353685
309,110.4,178.74066666666667,0.7089280774550484
310,0.0,0.06833333333333333,0.004880952380952381
311,0.0,0.0,0.0
312,0.83,0.7483333333333333,0.0062009617818273854
313,637.0,662.5726666666668,0.04104761904761927
314,0.0,0.0,0.0
315,270.08,367.9723333333333,0.38227246693741546
316,0.0,0.0,0.0
317,0.0,0.0,0.0
318,43.86,118.05400000000004,2.484728734092433
319,2.66,0.11299999999999999,0.2246031746031746
320,270.29,354.9166666666667,0.33019886326687214
321,0.0,0.0,0.0
322,0.0,0.0,0.0
323,347.59,582.6033333333334,0.7044975368965898
324,247.86,285.2766666666667,0.15999600900823863
325,617.52,662.1246666666666,0.07390752032520317
326,747.67,531.6713333333332,0.29440847610869564
327,0.0,0.0,0.0
328,652.79,707.2729999999999,0.08529094068473199
329,712.7,712.477,0.00031916416201527124
330,0.0,0.0,0.0
331,0.0,0.0,0.0
332,0.0,0.0,0.0
333,0.0,0.0,0.0
334,220.85,227.251,0.03094512932076389
335,0.0,0.0,0.0
336,0.0,0.0,0.0
337,278.15,302.59433333333334,0.09253959240330632
338,247.83,302.853,0.23531197878800836
339,322.6,436.33366666666643,0.3685472024195282
340,12.39,57.53733333333332,28.041821946169776
341,901.28,784.7003333333331,0.13138994079283525
342,0.0,0.0,0.0
343,0.0,0.0,0.0
344,0.0,0.0,0.0
345,102.79,254.408,1.7076022074557944
346,570.09,549.4966666666666,0.03703237485538937
347,936.22,1021.6946666666668,0.09268359682794423
348,259.2,321.41066666666654,0.2537139749864052
349,751.79,649.2880000000001,0.138931132164979
350,379.56,300.92833333333334,0.21509920852026113
351,428.91,438.0743333333334,0.022087520988487593
352,672.91,687.7526666666665,0.022526091069594575
353,0.0,0.0,0.0
354,858.77,913.762,0.06509700865324285
355,83.02,72.69766666666666,0.1495556843427026
356,730.4,626.8246666666668,0.14457751721570802
357,963.38,839.2796666666666,0.13071724002331356
358,0.0,0.033,0.002357142857142857
359,0.0,0.0,0.0
360,0.0,0.0,0.0
361,181.95,266.07166666666666,0.5008732757765209
362,81.1,81.34066666666666,0.0035866865375062517
363,54.7,105.00966666666662,1.2361097461097448
364,0.0,0.8033333333333335,0.05738095238095239
365,966.88,870.1170000000001,0.10154793888002678
366,0.0,0.0,0.0
367,11.12,18.945666666666664,2.717245370370369
368,0.0,0.0,0.0
369,66.6,61.80133333333334,0.09122940430925201
370,682.0,631.9113333333332,0.07498303393213589
371,0.0,0.0,0.0
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.0,0.0,0.0
375,0.0,0.0,0.0
376,428.5,479.30133333333316,0.12256051467631643
377,0.0,0.0,0.0
378,0.0,0.0,0.0
379,12.44,9.169333333333334,2.096581196581195
380,14.36,16.151333333333337,4.975925925925946
381,0.0,0.0,0.0
382,0.0,0.0,0.0
383,0.0,0.0,0.0
384,0.0,0.0,0.0
385,142.12,98.14433333333335,0.3432381101051097
386,644.45,446.9433333333334,0.3132788748777328
387,0.0,0.0,0.0
388,1003.77,864.1243333333334,0.14108900721042925
389,0.0,0.0,0.0
390,14.16,7.967999999999999,38.699999999999974
391,6.95,6.374,0.08170212765957455
392,147.81,210.7606666666666,0.4704481478713593
393,106.11,76.30000000000001,0.32363478449679717
394,9.92,4.348333333333333,1.3656045751633987
395,100.15,101.299,0.013337202553685442
396,300.93,264.44933333333336,0.12714134690226414
397,0.0,0.0,0.0
398,131.43,152.215,0.1769990632717363
399,285.95,282.2460000000001,0.013620150763007518
400,30.43,44.920666666666655,0.881963887198214
401,0.0,0.0,0.0
402,0.0,0.0,0.0
403,0.0,0.0,0.0
404,0.0,0.0,0.0
405,0.0,0.0,0.0
406,47.99,31.771999999999984,0.47714033539276307
407,946.74,871.3313333333334,0.0808463952083824
408,0.0,0.0,0.0
409,0.0,0.0,0.0
410,575.39,433.9206666666667,0.25199831370942355
411,612.92,634.7813333333336,0.03650125781963137
412,770.41,629.8196666666666,0.18586524944584726
413,0.0,0.0,0.0
414,0.0,0.0,0.0
415,0.0,0.0,0.0
416,0.44,0.5523333333333333,0.00828416912487709
417,28.13,48.73366666666667,1.4581505071950938
418,765.06,790.412,0.033754959657018205
419,1.47,3.7663333333333338,0.18326682628358612
420,527.69,475.56666666666666,0.10146846022568745
421,0.0,0.0,0.0
422,20.42,75.45133333333334,8.57185877466251
423,267.85,302.747,0.1374709474098877
424,211.51,183.62533333333332,0.14118103724705927
425,0.0,0.0,0.0
426,0.0,0.0,0.0
427,0.0,0.0,0.0
428,0.0,0.0,0.0
429,0.0,0.0,0.0
430,0.0,0.0,0.0
431,0.0,0.0,0.0
432,173.61,206.29333333333335,0.20476996011110415
433,0.0,0.0,0.0
434,6.22,2.519666666666667,0.4756212510711224
435,485.66,592.8306666666668,0.22722017272328968
436,0.0,0.0,0.0
437,0.0,0.0,0.0
438,6.8,20.703999999999997,1.9311111111111106
439,9.78,8.081333333333335,0.40252764612954123
440,0.0,0.0,0.0
441,0.0,0.0,0.0
442,0.0,0.0,0.0
443,485.14,484.71359999999993,0.0009050388419579273
444,0.0,0.0,0.0
445,85.9,177.36566666666667,1.2721233194251274
446,116.67,68.83566666666668,0.46590370442518086
447,428.0,325.31133333333327,0.24804025764895346
448,0.0,0.0,0.0
449,331.57,211.98733333333334,0.3765553001438003
450,0.0,0.0,0.0
451,0.0,0.0,0.0
452,0.0,0.0,0.0
453,85.08,114.68900000000002,0.41655880697805325
454,0.0,0.0,0.0
455,911.94,888.5986666666666,0.025994312908806164
456,795.0,718.7636666666665,0.0976137430644475
457,5.09,0.4026666666666667,0.526075570520015
458,761.67,856.5850000000003,0.12694771757593631
459,677.1,595.5350000000001,0.12300557985220922
460,0.0,0.0,0.0
461,0.0,0.0,0.0
462,798.98,819.9993333333332,0.026776903020883563
463,716.76,724.0376666666668,0.010355835088318695
464,477.66,444.671,0.07114911788810774
465,0.0,0.0,0.0
